,ax,ay,az,gx,gy,gz,label
0,1.3803640626515346,-0.6735432851817649,0.11619941350180074,0.5,0.23333333333333334,-0.4,up
1,1.630415730743279,-0.6131184455249894,0.10049613252119816,0.8333333333333334,0.4,-0.4,up
2,1.4144157307432792,-0.27114141323504093,-0.011899049111723237,0.7333333333333333,0.36666666666666664,-0.2,up
3,1.267415730743279,-0.18314141323504174,-0.029060480990541038,0.5333333333333333,0.23333333333333334,-0.16666666666666666,up
4,1.3403110074298694,-0.0006417284553901226,-0.043442189841318424,0.26666666666666666,0.03333333333333333,-0.13333333333333333,up
5,1.5309978363545267,-0.117641728455391,0.01797335753852014,0.03333333333333333,-0.16666666666666666,-0.1,up
6,1.8874242246556805,-0.15764172845539015,0.06830370543162267,-0.03333333333333333,-0.23333333333333334,-0.06666666666666667,up
7,2.1065382588044965,-0.3046417284553904,0.13180301720876297,0.0,-0.1,-0.1,up
8,2.0285382588044967,-0.21564172845538998,0.10394492333470584,0.1,0.0,-0.1,up
9,1.9395382588044967,-0.1666417284553905,0.07019653177740448,0.23333333333333334,0.13333333333333333,-0.16666666666666666,up
10,2.3225382588044967,-0.2946417284553906,0.1619699582899763,0.43333333333333335,0.3,-0.26666666666666666,up
11,4.355288120418242,-0.7416481767054606,0.8735002195265977,0.9,1.0333333333333334,-0.5333333333333333,up
12,5.895288120418242,-1.241188780112278,2.5416113801458167,1.9,2.7666666666666666,-0.8333333333333334,up
13,5.617538258804497,-0.3592907888746577,3.2708784850635855,2.2333333333333334,4.766666666666667,-0.8,up
14,5.086311007429869,-0.8602841140539272,2.9896790105382802,0.9333333333333333,6.1,-0.3,up
15,4.799791892850249,-1.8802259977121114,2.754930634516316,0.6,6.966666666666667,0.23333333333333334,up
16,3.132377897955335,-2.244830405805171,2.092670510812937,0.8666666666666667,7.733333333333333,0.7666666666666667,up
17,-0.18821760602481064,-1.2001206091704635,0.8872102950234781,0.9666666666666667,7.866666666666666,1.3,up
18,-3.2549089334974157,-0.8371206091704639,0.14419700800630864,0.6666666666666666,7.033333333333333,1.5666666666666667,up
19,-4.841723441322169,-0.7691206091704643,0.031145678487225048,0.5,6.133333333333334,1.6666666666666667,up
20,-6.7773582715446095,-0.43083040580517107,-0.02240793134326391,0.43333333333333335,5.5,1.6666666666666667,up
21,-9.07915261236844,0.669715885946073,-1.6532946054152367,0.16666666666666666,4.233333333333333,1.5666666666666667,up
22,-10.11273235589576,1.0680193270374732,-3.128452433282412,-0.16666666666666666,2.1,1.3666666666666667,up
23,-10.85696405704976,1.2598112198877223,-4.280499813383789,-0.4666666666666667,0.16666666666666666,1.1333333333333333,up
24,-12.38696405704976,1.8863518232945395,-5.332194787042711,-0.8666666666666667,-1.7666666666666666,0.9666666666666667,up
25,-12.831627963198635,1.5328585867649593,-5.343772049671609,-1.5333333333333334,-4.7,0.9,up
26,-11.942537226629298,1.10288155447501,-4.18321629070495,-1.9,-7.566666666666666,0.8666666666666667,up
27,-9.257019327037472,0.008614353563943133,-2.1056028825894515,-1.9,-10.566666666666666,0.8666666666666667,up
28,-5.634250737933238,-1.5941981181071148,-0.011538429141176032,-1.1333333333333333,-11.1,0.6666666666666666,up
29,-2.6657848406037625,-1.9481040130028244,0.17395674232077463,0.26666666666666666,-10.433333333333334,0.6,up
30,-0.4020864685736001,-1.9322990180146062,1.1183344707741183,1.6,-9.133333333333333,0.4666666666666667,up
31,1.3917462041672595,-1.056104013002825,2.2868116536476357,2.3,-7.7,0.5,up
32,2.6805757753443196,-0.25261450711805633,3.0256174543959737,2.3666666666666667,-5.766666666666667,0.4666666666666667,up
33,2.088,0.2688815544750094,3.7149794733732318,2.1,-4.1,0.43333333333333335,up
34,1.179415730743279,0.55835827154461,5.213999343821859,1.6,-3.5,0.5666666666666667,up
35,1.3905382588044968,0.35781121988772213,7.110391263295011,0.9,-3.1666666666666665,0.7,up
36,0.7896221020446649,-0.23229078887465704,8.520195246847848,0.2,-2.6333333333333333,0.7333333333333333,up
37,0.7438362446439046,-0.9319806729625277,9.554765873996564,-0.43333333333333335,-1.9666666666666666,0.6333333333333333,up
38,0.41161368692221934,-1.961980672962527,10.153994609668791,-1.0333333333333334,-0.9333333333333333,0.5666666666666667,up
39,0.008836244643904534,-2.870290788874657,9.893950613433551,-1.6666666666666667,0.0,0.5,up
40,-0.2385113770874132,-4.3446417284553895,8.710311173937205,-2.466666666666667,0.5333333333333333,0.36666666666666664,up
41,-0.20371187958175785,-5.056118445524991,7.859339771780793,-2.8333333333333335,0.5,0.36666666666666664,up
42,-0.29857577534431945,-5.655614507118056,7.175162683782531,-3.1333333333333333,0.2,0.36666666666666664,up
43,-0.10600216364547332,-6.017749262066762,6.293306301098663,-3.4,-0.06666666666666667,0.3333333333333333,up
44,0.0863110074298693,-6.375401385797236,5.411139618911048,-3.6,-0.3333333333333333,0.26666666666666666,up
45,0.36641573074327904,-6.452253548975048,4.615660758331551,-3.6666666666666665,-0.36666666666666664,0.2,up
46,0.6494157307432791,-6.808215159396238,4.128547164571257,-3.6333333333333333,-0.3,0.13333333333333333,up
47,0.9534157307432791,-6.607476485132368,3.62447083713022,-3.533333333333333,-0.2,0.1,up
48,0.993415730743279,-6.63357904999915,3.0168293814845173,-3.5,-0.23333333333333334,-0.0,up
49,1.091415730743279,-6.494109318589903,2.4362734646282123,-3.433333333333333,-0.3,-0.0,up
50,1.042415730743279,-6.461543285181766,1.946264307071159,-3.3333333333333335,-0.4,-0.06666666666666667,up
51,1.3013110074298693,-6.531230156886684,1.539546829320762,-3.2333333333333334,-0.5333333333333333,-0.03333333333333333,up
52,1.3113110074298693,-5.553511377087413,0.9187428258296046,-3.066666666666667,-0.7,-0.06666666666666667,up
53,1.2849978363545267,-5.417575775344319,0.448214779736654,-3.0,-0.7666666666666667,-0.13333333333333333,up
54,1.3674242246556807,-5.384635937348466,0.14782941787840898,-2.9,-0.8666666666666667,-0.16666666666666666,up
55,1.6355382588044967,-4.805,-0.3061241292509358,-2.8,-0.8333333333333334,-0.26666666666666666,up
56,1.6392881204182421,-4.7833110074298695,-0.6716276953701374,-2.7666666666666666,-0.8,-0.3,up
57,1.719622102044665,-4.382538258804496,-1.0927813798954453,-2.7333333333333334,-0.7,-0.3333333333333333,up
58,2.1734886229125867,-4.303836244643905,-1.6572962757657326,-2.7,-0.6,-0.3333333333333333,up
59,2.075488622912587,-4.27525379583274,-2.140364750203811,-2.7,-0.36666666666666664,-0.36666666666666664,up
60,2.1458362446439043,-4.084166423330048,-2.543036434208765,-2.6333333333333333,-0.16666666666666666,-0.3333333333333333,up
61,1.8718362446439045,-4.015589585039396,-2.7830840308349574,-2.5,-0.16666666666666666,-0.3,up
62,1.9298362446439046,-3.5990864685736,-3.0362573428867385,-2.4,-0.23333333333333334,-0.3,up
63,2.322613686922219,-3.424646802444954,-3.018718561988604,-2.3666666666666667,-0.3,-0.3,up
64,2.4016136869222193,-3.2389999999999994,-3.0143813534605313,-2.3666666666666667,-0.23333333333333334,-0.23333333333333334,up
65,2.470769843113316,-3.195908933497416,-3.0481734866028534,-2.3666666666666667,-0.16666666666666666,-0.1,up
66,2.3627698431133157,-3.217173324989162,-2.9412053604271398,-2.2333333333333334,-0.23333333333333334,-0.06666666666666667,up
67,2.4702537958327406,-3.016633036198905,-2.7263808150877598,-2.1,-0.3,-0.06666666666666667,up
68,2.5480148324557286,-2.9359390743968765,-2.6138734592657773,-1.9666666666666666,-0.36666666666666664,-0.03333333333333333,up
69,2.529014832455729,-2.7755986142027638,-2.2742286708569974,-1.8333333333333333,-0.3333333333333333,-0.03333333333333333,up
70,2.5080024605647617,-2.4487234413221692,-1.8709385031734556,-1.8,-0.3,0.03333333333333333,up
71,2.319166423330048,-2.3292507379332372,-1.6985984469374964,-1.8,-0.23333333333333334,0.1,up
72,2.286456714818234,-2.3688018818928853,-1.5697251274316786,-1.8,-0.23333333333333334,0.13333333333333333,up
73,2.1448235952247074,-2.2946143535639427,-1.407324878002406,-1.7666666666666666,-0.3,0.1,up
74,2.446589585039396,-2.05488155447501,-1.2229499570604796,-1.7,-0.36666666666666664,0.1,up
75,2.744072370479776,-1.9848585867649593,-1.2041549481128708,-1.7,-0.36666666666666664,0.1,up
76,2.782885147676262,-2.044351823294539,-1.1076374815635521,-1.6333333333333333,-0.26666666666666666,0.13333333333333333,up
77,2.815646802444954,-1.8577092111253428,-0.8978462361699133,-1.5333333333333334,-0.23333333333333334,0.13333333333333333,up
78,2.902982374616567,-1.3930193270374724,-0.6468366893079205,-1.5,-0.1,0.03333333333333333,up
79,3.189523514867632,-1.700774002287889,-0.7428050153054024,-1.4666666666666666,0.0,-0.0,up
80,3.6269089334974156,-1.7328793908295355,-0.7135050874669973,-1.4,0.13333333333333333,-0.06666666666666667,up
81,4.151682383048028,-1.4218809394739145,-0.5634506838823703,-1.4,0.43333333333333335,-0.06666666666666667,up
82,4.560173324989162,-1.4576736133001855,-0.47628798742828815,-1.4333333333333333,0.8333333333333334,-0.03333333333333333,up
83,4.5308053771215935,-1.5113846099097605,-0.37960290505508154,-1.4333333333333333,1.1666666666666667,-0.0,up
84,4.427633036198905,-1.460537226629298,-0.23847787950198307,-1.4666666666666666,1.1333333333333333,0.03333333333333333,up
85,4.415939074396876,-1.6643496559973778,-0.13754745976420668,-1.5333333333333334,0.7333333333333333,0.1,up
86,4.906717523440033,-1.5959772371549086,-0.12107285817989277,-1.4666666666666666,0.2,0.1,up
87,5.8278959869971745,-1.0727323558957593,-0.08084762974333681,-1.2333333333333334,-0.16666666666666666,0.06666666666666667,up
88,6.70188155447501,-0.840601074767525,-0.061103864813453534,-1.0666666666666667,-0.13333333333333333,0.06666666666666667,up
89,7.093709211125343,-0.5665703355431582,-0.04387141726773258,-0.9666666666666667,0.16666666666666666,0.03333333333333333,up
90,7.076879390829536,-0.1745703355431587,-0.010717191184343944,-0.9333333333333333,0.36666666666666664,-0.0,up
91,7.284537226629299,-0.46662796319863453,-0.19883649599303563,-1.2,0.2,-0.0,up
92,7.705570335543159,-0.6136279631986348,-1.0526198456247555,-1.3,0.06666666666666667,-0.0,up
93,7.968669988280023,-0.7757626696215851,-1.8143245365564702,-1.3666666666666667,0.13333333333333333,-0.0,up
94,7.98255573594237,-0.5797626696215836,-2.474942325850014,-1.2666666666666666,0.3,-0.0,up
95,7.521762669621584,-0.6867626696215847,-2.999508255890895,-1.1,0.4666666666666667,-0.03333333333333333,up
96,7.125349655997379,-0.38862796319863335,-3.208802967989176,-0.8333333333333334,0.43333333333333335,-0.13333333333333333,up
97,6.898673613300185,-0.20162796319863396,-3.0249865009780477,-0.6,0.3,-0.26666666666666666,up
98,6.748169594194828,-0.15262796319863448,-2.9447905466304745,-0.5,0.13333333333333333,-0.3,up
99,6.534709211125344,-0.01562796319863402,-2.444396844322129,-0.5,-0.06666666666666667,-0.26666666666666666,up
100,6.357858586764959,0.09237203680136652,-1.463052360988631,-0.5333333333333333,-0.3333333333333333,-0.23333333333333334,up
101,-2.0703846099097625,-0.5588266750108382,-2.5118665816487615,0.7333333333333333,0.03333333333333333,-0.3,up
102,-2.0794239839375495,-0.6478266750108377,-2.7666619162769854,0.26666666666666666,-0.4,-0.13333333333333333,up
103,-2.000423983937549,-0.7548266750108379,-3.213109424205766,0.03333333333333333,-0.7,-0.1,up
104,-1.6674239839375495,-0.7158266750108382,-2.235910204797195,0.0,-0.7,-0.13333333333333333,up
105,-1.4523846099097621,-0.7251946228784059,-1.2654223329277765,-0.03333333333333333,-0.43333333333333335,-0.2,up
106,-1.4233846099097622,-0.7351946228784065,-0.9002799640204301,-0.03333333333333333,-0.1,-0.13333333333333333,up
107,-1.6375372266292985,-0.7061946228784066,-0.8098276350446152,-0.03333333333333333,0.06666666666666667,-0.06666666666666667,up
108,-1.9705372266292986,-0.5391946228784059,-1.2171540759818855,-0.13333333333333333,0.13333333333333333,-0.03333333333333333,up
109,-2.1565372266292986,-0.6371946228784067,-1.6350631623801575,-0.2,0.03333333333333333,-0.03333333333333333,up
110,-2.0985372266292988,-0.8821946228784059,-1.8892022258305925,-0.23333333333333334,0.0,-0.03333333333333333,up
111,-2.107537226629298,-0.9021946228784063,-1.9656765723604845,-0.16666666666666666,0.0,-0.03333333333333333,up
112,-2.0495372266292984,-1.039194622878406,-1.9151588742732648,-0.06666666666666667,0.0,-0.03333333333333333,up
113,-2.107537226629298,-0.7073609270552916,-1.7574561904746901,0.0,0.0,-0.0,up
114,-2.377864424855458,-0.5893609270552913,-1.778964060705631,0.03333333333333333,0.0,-0.06666666666666667,up
115,-2.5838644248554576,-0.5703609270552921,-2.010676078008795,0.0,-0.1,-0.1,up
116,-2.8388644248554584,-0.44236092705529195,-2.302770480252283,-0.03333333333333333,-0.3,-0.03333333333333333,up
117,-2.975864424855458,-0.5893609270552913,-2.6608755062712492,-0.13333333333333333,-0.5,-0.06666666666666667,up
118,-3.3023496559973795,-0.41336092705529204,-2.830953802896424,-0.1,-0.6,-0.03333333333333333,up
119,-3.518349655997379,-0.40336092705529136,-3.245672079576682,-0.1,-0.6,-0.13333333333333333,up
120,-3.6249772371549085,-0.45236092705529174,-3.5712143577367472,-0.06666666666666667,-0.5333333333333333,-0.23333333333333334,up
121,-3.36673235589576,-0.36736696380109546,-3.260863121069433,0.03333333333333333,-1.1,-0.3333333333333333,up
122,-2.370601074767526,-0.28936696380109517,-1.715959665883405,0.03333333333333333,-1.6666666666666667,-0.23333333333333334,up
123,-1.172627963198634,-0.20036696380109476,-0.8116819634277985,0.0,-1.8,-0.1,up
124,0.30203594295023883,-0.4653669638010953,-0.08733023612575029,0.0,-1.5333333333333334,-0.16666666666666666,up
125,1.6947773787616978,-0.6913669638010953,0.14685520229857246,0.3,-1.0,-0.26666666666666666,up
126,2.6581222523986288,-0.627253548975049,0.4070504909841256,0.6,-0.5666666666666667,-0.16666666666666666,up
127,3.0301222523986286,-0.5782535489750495,0.5502944555063927,0.6666666666666666,-0.5,0.13333333333333333,up
128,3.2261222523986284,-0.5292535489750492,0.6874346843470274,0.4666666666666667,-0.6666666666666666,0.4666666666666667,up
129,3.21712225239863,-0.7103669638010954,0.7577876861729946,0.23333333333333334,-0.6,0.7333333333333333,up
130,2.5307402064372386,-1.0313609270552915,0.6946180106702937,0.06666666666666667,-0.23333333333333334,0.9,up
131,1.706740206437237,-1.2061946228784066,0.5470221483417699,0.0,0.0,1.0666666666666667,up
132,0.9417402064372382,-1.353826675010838,0.41269393528316,0.0,0.13333333333333333,1.1666666666666667,up
133,0.14774020643723773,-1.6343176169519724,0.28393107288217223,0.03333333333333333,0.16666666666666666,1.2333333333333334,up
134,-0.745259793562763,-1.571091066502584,0.1512262595033651,0.03333333333333333,0.1,1.3,up
135,-1.0492597935627614,-1.6154764851323682,0.1023518412647978,0.03333333333333333,0.06666666666666667,1.3333333333333333,up
136,-1.0982597935627627,-1.6260000000000003,0.09723405641030836,0.06666666666666667,0.06666666666666667,1.3,up
137,-1.1082597935627625,-1.719483969070411,0.08186228455487243,0.06666666666666667,0.13333333333333333,1.3,up
138,-1.186259793562762,-1.626353197555046,0.05924774163189628,0.03333333333333333,0.1,1.3,up
139,-1.3042597935627622,-1.6891148523237378,0.02634541323664119,-0.1,0.03333333333333333,1.3666666666666667,up
140,-1.1662597935627623,-1.5609135314264,0.020982619460721108,-0.13333333333333333,0.0,1.3666666666666667,up
141,-1.088259793562763,-1.650109318589903,0.01960383648147812,-0.06666666666666667,0.03333333333333333,1.3,up
142,-1.0782597935627614,-1.6067823939751893,0.008861883605340404,0.0,0.06666666666666667,1.3,up
143,-0.9412597935627627,-1.5621764047752928,0.009495673427978357,0.0,0.03333333333333333,1.2333333333333334,up
144,-0.6926699882800236,-1.5285432851817653,0.017121757617666766,0.0,-0.1,1.2333333333333334,up
145,-0.3496699882800236,-1.816997539435238,0.033165776783150636,-0.03333333333333333,-0.23333333333333334,1.2666666666666666,up
146,-0.11366998828002295,-1.7169851675442716,0.04755719893049071,-0.03333333333333333,-0.1,1.2666666666666666,up
147,-0.3886699882800233,-1.6862301568866842,0.020822645070322943,0.0,0.03333333333333333,1.2333333333333334,up
148,-0.6471033330488769,-1.5003863130777808,2.5893313605585e-05,0.0,0.03333333333333333,1.2333333333333334,up
149,-0.7061033330488762,-1.6115113770874132,-0.004883340813430281,0.0,-0.03333333333333333,1.2,up
150,-0.7451033330488759,-1.515377897955335,-0.011446792536754458,0.0,-0.06666666666666667,1.1666666666666667,up
151,-0.6961033330488764,-1.439711879581758,-0.01697720393803759,0.06666666666666667,-0.1,1.1333333333333333,up
152,-0.6861033330488766,-1.4655757753443195,-0.024478474923806948,0.03333333333333333,-0.1,1.1,up
153,-0.7551033330488757,-1.4100021636454736,-0.030772893849582705,0.03333333333333333,-0.06666666666666667,1.0666666666666667,up
154,-0.8341033330488763,-1.2966889925701308,-0.04236402477930834,0.03333333333333333,-0.13333333333333333,1.0333333333333334,up
155,-0.7551033330488757,-1.5206359373484655,-0.03344228994273857,0.0,-0.26666666666666666,1.0,up
156,-0.5391033330488764,-1.5157918928502487,-0.0277312750473786,0.06666666666666667,-0.3,1.0,up
157,-0.48155573594237033,-1.363,-0.0341896353917589,0.13333333333333333,-0.23333333333333334,0.9333333333333333,up
158,-0.44255573594237063,-1.069,-0.039554395463030856,0.16666666666666666,-0.26666666666666666,0.9,up
159,-0.3245557359423703,-0.9752081071497514,-0.029314051350044057,0.03333333333333333,-0.36666666666666664,0.9,up
160,-0.46902401305732866,-1.082415730743279,-0.05143579978079815,0.0,-0.36666666666666664,0.9333333333333333,up
161,-0.6550240130573304,-1.0173110074298692,-0.07971979925959038,0.0,-0.5,0.9333333333333333,up
162,-0.9055058894841981,-1.0019978363545265,-0.11482778407831185,-0.03333333333333333,-0.7,0.9,up
163,-0.9560000000000013,-0.8894242246556806,-0.13147768962389272,-0.1,-0.9333333333333333,0.8666666666666667,up
164,-0.522505889484199,-0.9705382588044967,-0.06545180146673757,-0.1,-1.0333333333333334,0.8333333333333334,up
165,-0.008024013057330137,-1.160288120418242,0.048569615192803006,0.03333333333333333,-0.8666666666666667,0.7333333333333333,up
166,0.23444426405763075,-1.162622102044665,0.13351498355896352,0.2,-0.6333333333333333,0.6666666666666666,up
167,0.3428966669511233,-1.0674886229125868,0.2023442501709054,0.3,-0.5,0.6666666666666666,up
168,0.3763300117199755,-1.0488362446439046,0.2291746295968493,0.23333333333333334,-0.4,0.6666666666666666,up
169,0.41533001171997697,-1.0106136869222193,0.21042862058846845,0.1,-0.3,0.7,up
170,0.5597402064372385,-0.9627698431133156,0.2185910923852039,0.0,-0.23333333333333334,0.7,up
171,0.6577402064372375,-1.1382537958327406,0.221124701811918,0.0,-0.2,0.7,up
172,0.7747402064372384,-1.1280148324557286,0.24739825881435884,0.03333333333333333,-0.2,0.7333333333333333,up
173,0.6577402064372375,-1.185002460564762,0.22187369342257268,0.03333333333333333,-0.23333333333333334,0.7666666666666667,up
174,0.6081222523986316,-1.212166423330048,0.2124049842823421,0.0,-0.23333333333333334,0.8,up
175,0.5391222523986308,-1.2184567148182344,0.1963301412257188,-0.1,-0.16666666666666666,0.8666666666666667,up
176,0.2351222523986305,-1.3218235952247073,0.11526154638114772,-0.13333333333333333,-0.03333333333333333,0.9333333333333333,up
177,-0.01987774760136851,-1.2572176060248106,0.06652313302875124,-0.13333333333333333,0.03333333333333333,0.9666666666666667,up
178,-0.37287774760136827,-1.1335895850393958,0.008100987848365548,-0.13333333333333333,0.13333333333333333,0.9666666666666667,up
179,-0.7158777476013682,-1.155890681410097,-0.05121906972300083,-0.13333333333333333,0.03333333333333333,0.9333333333333333,up
180,-0.9018777476013682,-1.2450864685736,-0.07344409805954188,-0.13333333333333333,-0.1,0.9666666666666667,up
181,-1.1468777476013692,-1.155885147676262,-0.10693993679624736,-0.2,-0.3,1.0333333333333334,up
182,-1.2258777476013698,-1.1834209500008495,-0.11410508083470461,-0.3333333333333333,-0.4,1.1,up
183,-1.3505297543548043,-1.3215160309295895,-0.13189232720900224,-0.36666666666666664,-0.4,1.1333333333333333,up
184,-1.3305297543548047,-1.3539823746165665,-0.11765817935354317,-0.3,-0.26666666666666666,1.1,up
185,-1.6255297543548046,-1.2875235148676318,-0.1476341564508239,-0.16666666666666666,-0.16666666666666666,1.0,up
186,-1.8505297543548052,-1.08050798212774,-0.15931700867953236,-0.13333333333333333,-0.23333333333333334,0.9666666666666667,up
187,-1.9095297543548053,-1.058908933497416,-0.15347966087570963,-0.2,-0.3333333333333333,0.9666666666666667,up
188,-1.7562226212383028,-1.263784840603762,-0.1131926675896362,-0.23333333333333334,-0.36666666666666664,0.9666666666666667,up
189,-1.7472226212383024,-1.3051733249891617,-0.09730999103423299,-0.2,-0.26666666666666666,0.9333333333333333,up
190,-1.8252226212383027,-1.3058053771215938,-0.0975065371163919,-0.16666666666666666,-0.2,0.9333333333333333,up
191,-1.8252226212383027,-1.166639072944708,-0.0612722387740261,-0.1,-0.13333333333333333,0.9,up
192,-1.91496405704976,-1.104633036198905,-0.05808391960271608,-0.1,-0.13333333333333333,0.9,up
193,-1.9829640570497604,-1.1777464510249507,-0.06386711207168227,-0.13333333333333333,-0.26666666666666666,0.9,up
194,-1.8949640570497603,-1.3091712483803999,-0.021896261043438336,-0.16666666666666666,-0.43333333333333335,0.9333333333333333,up
195,-1.7379640570497603,-1.2784039122131103,0.04682689160708131,-0.16666666666666666,-0.5,0.9333333333333333,up
196,-1.7657626696215845,-1.3335986142027636,0.050735277437438775,-0.13333333333333333,-0.4,0.9333333333333333,up
197,-2.216762669621584,-1.1317175234400327,-0.00657305969569455,-0.1,-0.3,0.9666666666666667,up
198,-2.3596279631986343,-1.2427234413221688,-0.03687204057443161,-0.1,-0.36666666666666664,1.0,up
199,-2.587570335543159,-1.1722507379332372,-0.03823677470419895,-0.1,-0.43333333333333335,1.0,up
200,-2.9405703355431587,-1.0987009819853943,-0.07970789887195329,-0.13333333333333333,-0.4,1.0333333333333334,up
201,0.048,-0.11011485232373808,0.4015084476631898,0.5666666666666667,0.1,-0.26666666666666666,up
202,-0.343,0.1424209500008491,0.7378849298705354,0.5,0.23333333333333334,-0.23333333333333334,up
203,-0.343,0.2604209500008494,0.630806486966689,0.2,0.16666666666666666,-0.13333333333333333,up
204,-0.127,0.2366468024449544,0.4291078643919928,-0.03333333333333333,0.06666666666666667,-0.1,up
205,0.028,-0.00835319755504571,0.22060128437201243,-0.13333333333333333,0.06666666666666667,-0.06666666666666667,up
206,0.107,-0.13535319755504638,0.007174780945174319,0.0,0.06666666666666667,-0.06666666666666667,up
207,0.009,-0.23057904999915024,-0.04076767521282498,0.16666666666666666,0.03333333333333333,-0.06666666666666667,up
